"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:58:39 GMT 2024","58156","","Worker Suite","","Worker Suite","","[It] Edit NodeIP tests for cluster CR,  Edit NodeIP validation,  Test nodeip validity >  Verify Node IP address in cluster status should match with openvpn server endpoint ip",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","3","","Worker Suite","","Worker Suite","","[It]  QosProfile tests QosProfile delete validation should remove gateway pod from spoke",""
"passed","Wed Apr 17 06:11:34 GMT 2024","Wed Apr 17 06:13:32 GMT 2024","118919","","SliceHealth Suite","","SliceHealth Suite","","[It] Testing Slice Health feature >  Verify various properties of SliceHealth object in worker slice config spec >  Should not have slice ingress status when ingress is unavailable",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:53 GMT 2024","12802","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests Iperf App connectivity Should install iperf-server on server cluster",""
"passed","Wed Apr 17 06:11:34 GMT 2024","Wed Apr 17 06:13:33 GMT 2024","119970","","SliceHealth Suite","","SliceHealth Suite","","[It] Verify gw redundancy wrt health check when atleast one gateway is down should have gw health in warning state",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","388","","Worker Suite","","Worker Suite","","[It] Slice Config Negative Scenario tests Slice Config Negative Scenario Creation Should fail while creating sliceconfig with invalid values on slice name",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:43 GMT 2024","2020","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests slice with netpol should have vl3 router running",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:58:15 GMT 2024","34126","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests Iperf App connectivity should have gateway pod running",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","189","","Worker Suite","","Worker Suite","","[It] Namespace reconcile test scenarios: when Namespaces are labeled with kubeslice label Offboard slice get detached from app ns in cluster objects",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:51 GMT 2024","10519","","Worker Suite","","Worker Suite","","[It] Namespace reconcile test scenarios: when Namespaces are labeled with kubeslice label Delete namespace deboarded app ns gets deleted",""
"skipped","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","8","","Worker Suite","","Worker Suite","","[It] GW redundacy tests Test gw redundancy Should have vl3 pod running",""
"failed","Wed Apr 17 06:52:38 GMT 2024","Wed Apr 17 07:04:12 GMT 2024","694274","","VPNKeyRotation Suite","","VPNKeyRotation Suite","","[BeforeSuite]",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:45 GMT 2024","4451","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting mesh-dns pod Check ping between iperf-server and iperf-client after mesh-dns pod restart",""
"skipped","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Test Slice Gateway Service config >  gatewayServiceType: LB >  should create workerSliceConfig cr with gw svc type=LB & protocol=TCP",""
"failed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 05:06:01 GMT 2024","500171","","Worker Suite","","Worker Suite","","[It] Attach/Deattach Scenario Attach cluster to a slice  when Deattach cluster from slice  should have gateway pod running on attached cluster",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:42 GMT 2024","1488","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for service export creation and deletion Events get recorded for service export deletion Validating events for worker service imports deletion",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Slice Config Negative Scenario tests Slice Config Negative Scenario Creation Should fail while creating sliceconfig with bandwithguaranteedkbps more than bandwidthceilingkbps in qosprofiledetailsnvalid",""
"skipped","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Test Slice Gateway Service config >  gatewayServiceType: LB >  should create workerSliceGw cr with gw svc type=LB & protocol=TCP",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:52 GMT 2024","11425","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting worker-operator pod Should restart worker-operator pod",""
"passed","Wed Apr 17 06:11:34 GMT 2024","Wed Apr 17 06:13:13 GMT 2024","99464","","SliceHealth Suite","","SliceHealth Suite","","[BeforeSuite]",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","195","","Worker Suite","","Worker Suite","","[It] Test Slice Gateway Service config >  default sliceGatewaySvcType >  should create slice cr with default gw svc type & protocol",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:45 GMT 2024","4478","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting nsm-manager pod Check ping between iperf-server and iperf-client after nsm-manager pod restart",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:58:03 GMT 2024","22174","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Iperf connectivity should onboard deployment in application Namespaces without slice annotations",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:42 GMT 2024","1324","","Worker Suite","","Worker Suite","","[It] Hub netpol scenarios: Slice Configs Netpol scenarios Should create slice for valid namespace and valid clusters in applicationNamespaces of sliceconfigs manifest",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:44 GMT 2024","3128","","Worker Suite","","Worker Suite","","[It] Slice creation scenarios: when slice red is installed install slice blue workers should have vl3 routers from both slices",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","13","","Worker Suite","","Worker Suite","","[It] Attach/Deattach Scenario Attach cluster to a slice  when Deattach cluster from slice  should have vl3 router running on attached cluster",""
"skipped","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] GW redundacy tests Test gw redundancy there should be two pods in one node (not balanced)",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:59:02 GMT 2024","81595","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting iperf-client pod Should restart iperf-client pod",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","148","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests slice with netpol should contain the allowed namespaces",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:43 GMT 2024","2443","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Should have application namespaces created",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","642","","Worker Suite","","Worker Suite","","[It] Slice creation scenarios: when slice red is installed install slice blue workers should get attached to slice blue",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:55 GMT 2024","14336","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting forwarder-kernel pod Check ping between iperf-server and iperf-client after forwarder-kernel pod restart",""
"skipped","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] GW redundacy tests Test gw redundancy Should verify cluster CR status field",""
"passed","Wed Apr 17 06:11:34 GMT 2024","Wed Apr 17 06:11:34 GMT 2024","68","","SliceHealth Suite","","SliceHealth Suite","","[It] Verify gw redundancy wrt health check when both gateways are down should have tunnel status in error state",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:43 GMT 2024","2018","","Worker Suite","","Worker Suite","","[It]  QosProfile tests QosProfile delete validation should remove vl3 router from spoke",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","387","","Worker Suite","","Worker Suite","","[It] Hub netpol scenarios: Slice Configs Netpol scenarios Should successfully deploy for valid namespace creating clusters with * in both applicationNamespace and allowedNamespace",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","435","","Worker Suite","","Worker Suite","","[It] Namespace reconcile test scenarios: when Slice is created with onboarded application namespaces Should have slices on workers",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","181","","Worker Suite","","Worker Suite","","[It] Hub netpol scenarios: Slice Configs Netpol scenarios Should fail while creating namespaces with same name in both allowedNamespace and applicationNamespace",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","628","","Worker Suite","","Worker Suite","","[It] Slice Config Negative Scenario tests Slice Config Negative Scenario Update Should update while deploying sliceconfig with existing slice name",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:58:11 GMT 2024","30636","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting iperf-server pod Should restart iperf-server pod",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:58:42 GMT 2024","61928","","Worker Suite","","Worker Suite","","[It] Edit NodeIP tests for cluster CR,  Edit NodeIP validation,  Edit node IP in cluster spec",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 05:00:47 GMT 2024","186531","","Worker Suite","","Worker Suite","","[It] NodeRestartSlice Testing node restart iperf connectivity across multi cluster",""
"passed","Wed Apr 17 06:11:34 GMT 2024","Wed Apr 17 06:13:33 GMT 2024","119940","","SliceHealth Suite","","SliceHealth Suite","","[It] Verify gw redundancy wrt health check when both gateways are down should have gw in error state",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","284","","Worker Suite","","Worker Suite","","[It] Slice Creation scenarios Slice with MEDIUM QOS should reconcile medium qos slice",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","758","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for slice config creation and deletion Events get recorded for slice config creation Validating events for worker slice gateways creation",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","565","","Worker Suite","","Worker Suite","","[It] Slice Config Negative Scenario tests Slice Config Negative Scenario Update Should fail while updating sliceconfig with invalid clusters",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 05:18:28 GMT 2024","1247656","","Worker Suite","","Worker Suite","","[AfterSuite]",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:51 GMT 2024","10793","","Worker Suite","","Worker Suite","","[It] Namespace reconcile test scenarios: when Namespaces are labeled with kubeslice label Delete namespace deleted app ns entry should get removed from cluster objs",""
"passed","Wed Apr 17 06:11:34 GMT 2024","Wed Apr 17 06:13:33 GMT 2024","119597","","SliceHealth Suite","","SliceHealth Suite","","[It] Verify gw redundancy wrt health check when both gateways are up should have gw in normal state",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:43 GMT 2024","2103","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests slice with netpol Should have application namespaces created",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","151","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for slice config creation and deletion Events get recorded for slice config deletion Validating events for secrets deletion",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:42 GMT 2024","1590","","Worker Suite","","Worker Suite","","[It] Hub netpol scenarios: Slice Configs Netpol scenarios Should remove successfully while Deleting Slice after removing the applicationNamespace in namespaceIsolationProfile part in slice configs",""
"skipped","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Test Slice Gateway Service config >  gatewayServiceType: LB >  verify slice gw edge creation",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:45 GMT 2024","4052","","Worker Suite","","Worker Suite","","[It] Slice creation scenarios: when slice red is installed workers should have vl3 router pods running",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","171","","Worker Suite","","Worker Suite","","[It] Test Slice Gateway Service config >  default sliceGatewaySvcType >  should create slice gateway cr with default gw svc type & protocol",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","763","","Worker Suite","","Worker Suite","","[It] Hub netpol scenarios: Slice Configs Netpol scenarios Should fail when deploying with invalid clusters in both applicationNamespace and allowedNamespace",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:43 GMT 2024","2412","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for service export creation and deletion Events get recorded for service export creation Validating events for worker service imports creation",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:58:00 GMT 2024","19479","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting iperf-server pod Check ping between iperf-server and iperf-client after iperf-server pod restart",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:58:11 GMT 2024","30067","","Worker Suite","","Worker Suite","","[It] Slice Creation scenarios Slice with MEDIUM QOS should have gateway pod running",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:56 GMT 2024","15177","","Worker Suite","","Worker Suite","","[It] mutation webhook tests Testing mutation webhook functionality after namespace onboard Should mutate daemonsets with labels and annotations with nsm sidecars injected",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:58:03 GMT 2024","22933","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for slice config creation and deletion Events get recorded for slice config deletion Validating events for slice config deletion",""
"passed","Wed Apr 17 06:52:38 GMT 2024","Wed Apr 17 07:18:32 GMT 2024","1554896","","VPNKeyRotation Suite","","VPNKeyRotation Suite","","[AfterSuite]",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","63","","Worker Suite","","Worker Suite","","[It] mutation webhook tests Testing mutation webhook functionality after namespace deboard Should remove labels and annotaions from pod spec which will remove sidecars from statefulsets",""
"passed","Wed Apr 17 06:11:34 GMT 2024","Wed Apr 17 06:13:34 GMT 2024","120328","","SliceHealth Suite","","SliceHealth Suite","","[It] Testing Slice Health feature >  Verify various properties of SliceHealth object in worker slice config spec >  Should have slice egress unavailable when egress is unavailable",""
"passed","Wed Apr 17 06:11:34 GMT 2024","Wed Apr 17 06:13:37 GMT 2024","123369","","SliceHealth Suite","","SliceHealth Suite","","[It] Testing Slice Health feature >  Verify various properties of SliceHealth object in worker slice config spec >  Should have slice slicerouter status Error when slicerouter is unavailable",""
"passed","Wed Apr 17 06:11:34 GMT 2024","Wed Apr 17 06:15:33 GMT 2024","239649","","SliceHealth Suite","","SliceHealth Suite","","[It] Testing Slice Health feature >  Verify various properties of SliceHealth object in worker slice config spec >  Should have slicegateway in Error state when both slicegateways are unavailable",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","69","","Worker Suite","","Worker Suite","","[It] Hub netpol scenarios: Slice Configs Netpol scenarios Should fail while Deleting Slice without removing the namespaceIsolationProfile part in slice configs",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","216","","Worker Suite","","Worker Suite","","[It] Slice Config Negative Scenario tests Slice Config Negative Scenario Creation Should fail while creating sliceconfig with with invalid DSCP class in qosprofiledetails",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:44 GMT 2024","3192","","Worker Suite","","Worker Suite","","[It] Edit NodeIP tests for cluster CR,  Edit NodeIP validation,  Test nodeip validity >  Support more than two node ips in auto detection",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","79","","Worker Suite","","Worker Suite","","[It] mutation webhook tests Testing mutation webhook functionality after namespace deboard Should remove labels and annotations from pod spec which will remove sidecars from deployments",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:58:00 GMT 2024","19524","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting iperf-client pod Check ping between iperf-server and iperf-client after iperf-client pod restart",""
"skipped","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] GW redundacy tests Test gw redundancy run iperf",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","351","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for slice qos config deletion Validating events for slice qos config deletion",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 05:01:21 GMT 2024","220522","","Worker Suite","","Worker Suite","","[BeforeSuite]",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:55 GMT 2024","14685","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests Iperf App connectivity Should install iperf-sleep on client cluster",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:46 GMT 2024","5493","","Worker Suite","","Worker Suite","","[It] Slice Creation scenarios Slice with MEDIUM QOS should have vl3 router running",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:51 GMT 2024","10561","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting forwarder-kernel pod Should restart forwarder-kernel pod",""
"passed","Wed Apr 17 06:11:34 GMT 2024","Wed Apr 17 06:11:34 GMT 2024","58","","SliceHealth Suite","","SliceHealth Suite","","[It] Verify gw redundancy wrt health check when atleast one gateway is down should have tunnel status in warning state",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:55 GMT 2024","14820","","Worker Suite","","Worker Suite","","[It] Namespace reconcile test scenarios: when Slice is created with onboarded application namespaces Should have application namespaces created & labeled",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","510","","Worker Suite","","Worker Suite","","[It] Slice creation scenarios: when slice red is installed workers should get attached to slice",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","276","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests slice with netpol Should install networkpolicies in all application namespaces",""
"skipped","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Test Slice Gateway Service config >  gatewayServiceType: LB >  verify l3 traffic",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:59 GMT 2024","18073","","Worker Suite","","Worker Suite","","[It] Slice deletion tests: Slice is installed & validated Slice object is deleted from hub should remove gateway pod from spoke",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:43 GMT 2024","2038","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for service export creation and deletion Events get recorded for service export deletion Validating events for service export deletion",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","107","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests slice with netpol should install slice on each worker cluster with correct namespaceisolationprofile",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","452","","Worker Suite","","Worker Suite","","[It] Slice Config Negative Scenario tests Slice Config Negative Scenario Update Should fail while updating sliceconfig with bandwithguaranteedkbps more than bandwidthceilingkbps in qosprofiledetailsnvalid",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 05:00:39 GMT 2024","178861","","Worker Suite","","Worker Suite","","[It] mutation webhook tests Testing mutation webhook functionality after namespace onboard Should verify iperf connectivity",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:45 GMT 2024","4411","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting worker-operator pod Check ping between iperf-server and iperf-client after worker-operator pod restart",""
"skipped","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] GW redundacy tests Test gw redundancy Should have GW pod running",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:59:43 GMT 2024","122216","","Worker Suite","","Worker Suite","","[It] Test Slice Gateway Service config >  default sliceGatewaySvcType >  verify slice healthy",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:54 GMT 2024","13670","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Iperf connectivity Verify Connectivity between iperf-server and iperf-client",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:58:06 GMT 2024","25858","","Worker Suite","","Worker Suite","","[It]  QosProfile tests QosProfile delete validation Delete qos profile - negative scenario",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","303","","Worker Suite","","Worker Suite","","[It] Hub netpol scenarios: Slice Configs Netpol scenarios Should fail when deploying clusters in namespaceisolationprofile with * and a cluster name in both applicationNamespace and allowedNamespace",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:56 GMT 2024","15245","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests slice with netpol should remove network policy resource from application namespace once the isolationEnabled is set to false",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","178","","Worker Suite","","Worker Suite","","[It] Test Slice Gateway Service config >  default sliceGatewaySvcType >  should create workerSliceConfig cr with default gw svc type & protocol",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","186","","Worker Suite","","Worker Suite","","[It] Namespace reconcile test scenarios: when Namespaces are labeled with kubeslice label Onboard cluster objs should have app ns & attached slice entry",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","299","","Worker Suite","","Worker Suite","","[It] Slice Creation scenarios Slice with LOW QOS should reconcile low qos slice",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","264","","Worker Suite","","Worker Suite","","[It] Slice Config Negative Scenario tests Slice Config Negative Scenario Creation Should fail while creating sliceconfig with invalid clusters",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:45 GMT 2024","4426","","Worker Suite","","Worker Suite","","[It] Slice Creation scenarios Slice with LOW QOS should have vl3 router running",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:46 GMT 2024","5342","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests Iperf App connectivity Check bandwidth ceiling",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:45 GMT 2024","4507","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting vl3 pod Check ping between iperf-server and iperf-client after vl3 pod restart",""
"skipped","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] GW redundacy tests Test gw redundancy checking if gw pods are balanced after adding the label to the node",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:58:07 GMT 2024","26103","","Worker Suite","","Worker Suite","","[It] Slice creation scenarios: when slice red is installed workers should have gateway pod running",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:52 GMT 2024","11179","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting vl3 pod Should restart vl3 pod",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:43 GMT 2024","2073","","Worker Suite","","Worker Suite","","[It] NodeRestartSlice Testing node restart should have vl3 router running",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","166","","Worker Suite","","Worker Suite","","[It] Namespace reconcile test scenarios: when Namespaces are labeled with kubeslice label Offboard remove label from app ns",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","218","","Worker Suite","","Worker Suite","","[It]  QosProfile tests QosProfile delete validation Delete qosProfile positive scenario",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","123","","Worker Suite","","Worker Suite","","[It] Test Slice Gateway Service config >  default sliceGatewaySvcType >  should create workerSliceGw cr with default gw svc type & protocol",""
"passed","Wed Apr 17 04:57:41 GMT 2024","Wed Apr 17 04:57:41 GMT 2024","105","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests slice with netpol Should label all application namespaces with kubeslice namespace",""
"passed","Wed Apr 17 06:11:34 GMT 2024","Wed Apr 17 06:11:41 GMT 2024","7539","","SliceHealth Suite","","SliceHealth Suite","","[It] Testing Slice Health feature >  Verify various properties of SliceHealth object in worker slice config spec >  Should have individual component status Normal",""
