"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 16 08:39:03 GMT 2024","Tue Apr 16 08:39:35 GMT 2024","32134","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests Iperf App connectivity should have gateway pod running",""
"passed","Tue Apr 16 08:39:03 GMT 2024","Tue Apr 16 08:39:03 GMT 2024","357","","Worker Suite","","Worker Suite","","[It] Test Slice Gateway Service config >  gatewayServiceType: LB >  should create workerSliceConfig cr with gw svc type=LB & protocol=TCP",""
"passed","Tue Apr 16 08:39:03 GMT 2024","Tue Apr 16 08:39:22 GMT 2024","19519","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting iperf-client pod Check ping between iperf-server and iperf-client after iperf-client pod restart",""
"skipped","Tue Apr 16 08:39:03 GMT 2024","Tue Apr 16 08:39:03 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] GW redundacy tests Test gw redundancy Should have GW pod running",""
"passed","Tue Apr 16 08:39:03 GMT 2024","Tue Apr 16 08:39:03 GMT 2024","689","","Worker Suite","","Worker Suite","","[It] Hub netpol scenarios: Slice Configs Netpol scenarios Should fail when deploying with invalid clusters in both applicationNamespace and allowedNamespace",""
"passed","Tue Apr 16 07:55:13 GMT 2024","Tue Apr 16 07:55:13 GMT 2024","61","","SliceHealth Suite","","SliceHealth Suite","","[It] Verify gw redundancy wrt health check when atleast one gateway is down should have tunnel status in warning state",""
"passed","Tue Apr 16 08:39:03 GMT 2024","Tue Apr 16 08:39:17 GMT 2024","14672","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for slice config events on worker Events get recorded for slice config delete on worker Validating events for worker slice configs deletion",""
"passed","Tue Apr 16 08:39:03 GMT 2024","Tue Apr 16 08:39:03 GMT 2024","8","","Worker Suite","","Worker Suite","","[It] Attach/Deattach Scenario Attach cluster to a slice  when Deattach cluster from slice  should have vl3 router running on attached cluster",""
"passed","Tue Apr 16 08:39:03 GMT 2024","Tue Apr 16 08:39:03 GMT 2024","254","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for slice config creation and deletion Events get recorded for slice config deletion Validating events for worker slice gateways deletion",""
"passed","Tue Apr 16 08:39:03 GMT 2024","Tue Apr 16 08:39:07 GMT 2024","4490","","Worker Suite","","Worker Suite","","[It] Slice Creation scenarios Slice with MEDIUM QOS should have vl3 router running",""
"failed","Tue Apr 16 08:39:03 GMT 2024","Tue Apr 16 08:45:30 GMT 2024","387592","","Worker Suite","","Worker Suite","","[It] mutation webhook tests Testing mutation webhook functionality after namespace onboard Should verify iperf connectivity",""
"passed","Tue Apr 16 08:39:03 GMT 2024","Tue Apr 16 08:39:13 GMT 2024","10658","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting forwarder-kernel pod Should restart forwarder-kernel pod",""
"passed","Tue Apr 16 08:39:03 GMT 2024","Tue Apr 16 08:39:17 GMT 2024","14324","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting forwarder-kernel pod Check ping between iperf-server and iperf-client after forwarder-kernel pod restart",""
"passed","Tue Apr 16 08:39:03 GMT 2024","Tue Apr 16 08:39:03 GMT 2024","288","","Worker Suite","","Worker Suite","","[It] Edit NodeIP tests for cluster CR,  Edit NodeIP validation,  Node IP Auto-detection should work",""
"passed","Tue Apr 16 08:39:03 GMT 2024","Tue Apr 16 08:39:03 GMT 2024","298","","Worker Suite","","Worker Suite","","[It] Slice Creation scenarios Slice with LOW QOS should reconcile low qos slice",""
"passed","Tue Apr 16 08:39:03 GMT 2024","Tue Apr 16 08:39:26 GMT 2024","23367","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for slice config creation and deletion Events get recorded for slice config deletion Validating events for slice config deletion",""
"passed","Tue Apr 16 08:39:03 GMT 2024","Tue Apr 16 08:39:03 GMT 2024","468","","Worker Suite","","Worker Suite","","[It] Hub netpol scenarios: Slice Configs Netpol scenarios Should fail when deploying clusters in namespaceisolationprofile with * and a cluster name in both applicationNamespace and allowedNamespace",""
"passed","Tue Apr 16 08:39:03 GMT 2024","Tue Apr 16 08:39:04 GMT 2024","1750","","Worker Suite","","Worker Suite","","[It] Hub netpol scenarios: Slice Configs Netpol scenarios Should remove successfully while Deleting Slice after removing the applicationNamespace in namespaceIsolationProfile part in slice configs",""
"passed","Tue Apr 16 08:39:03 GMT 2024","Tue Apr 16 08:39:05 GMT 2024","2503","","Worker Suite","","Worker Suite","","[It] Test Slice Gateway Service config >  gatewayServiceType: LB >  verify slice healthy",""
"passed","Tue Apr 16 08:39:03 GMT 2024","Tue Apr 16 08:39:03 GMT 2024","68","","Worker Suite","","Worker Suite","","[It] Test Slice Gateway Service config >  default sliceGatewaySvcType >  should create workerSliceConfig cr with default gw svc type & protocol",""
"passed","Tue Apr 16 08:39:03 GMT 2024","Tue Apr 16 08:39:03 GMT 2024","598","","Worker Suite","","Worker Suite","","[It] Slice Config Negative Scenario tests Slice Config Negative Scenario Update Should fail while updating sliceconfig with invalid clusters",""
"passed","Tue Apr 16 08:39:03 GMT 2024","Tue Apr 16 08:39:03 GMT 2024","720","","Worker Suite","","Worker Suite","","[It] Slice Config Negative Scenario tests Slice Config Negative Scenario Update Should fail while updating sliceconfig with with invalid DSCP class in qosprofiledetails",""
"skipped","Tue Apr 16 08:39:03 GMT 2024","Tue Apr 16 08:39:03 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] GW redundacy tests Test gw redundancy there should be two pods in one node (not balanced)",""
"passed","Tue Apr 16 09:43:07 GMT 2024","Tue Apr 16 09:44:04 GMT 2024","57335","","VPNKeyRotation Suite","","VPNKeyRotation Suite","","[It] Verify vpn key rotation functionality: should have created vpnkeyrotation config",""
"passed","Tue Apr 16 08:39:03 GMT 2024","Tue Apr 16 08:39:03 GMT 2024","161","","Worker Suite","","Worker Suite","","[It] Test Slice Gateway Service config >  default sliceGatewaySvcType >  should create slice cr with default gw svc type & protocol",""
"passed","Tue Apr 16 08:39:03 GMT 2024","Tue Apr 16 08:39:03 GMT 2024","126","","Worker Suite","","Worker Suite","","[It] Test Slice Gateway Service config >  default sliceGatewaySvcType >  should create slice gateway cr with default gw svc type & protocol",""
"passed","Tue Apr 16 08:39:03 GMT 2024","Tue Apr 16 08:39:03 GMT 2024","486","","Worker Suite","","Worker Suite","","[It] Slice Config Negative Scenario tests Slice Config Negative Scenario Update Should fail while updating sliceconfig with bandwithguaranteedkbps more than bandwidthceilingkbps in qosprofiledetailsnvalid",""
"passed","Tue Apr 16 08:39:03 GMT 2024","Tue Apr 16 08:39:03 GMT 2024","218","","Worker Suite","","Worker Suite","","[It] Hub netpol scenarios: Slice Configs Netpol scenarios Should fail while creating namespaces with same name in both allowedNamespace and applicationNamespace",""
"passed","Tue Apr 16 08:39:03 GMT 2024","Tue Apr 16 08:39:57 GMT 2024","54492","","Worker Suite","","Worker Suite","","[It] Slice deletion tests: Slice is installed & validated Slice object is deleted from hub should remove vl3 router from spoke",""
"passed","Tue Apr 16 08:39:03 GMT 2024","Tue Apr 16 08:39:03 GMT 2024","236","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests slice with netpol Should label all application namespaces with kubeslice namespace",""
"skipped","Tue Apr 16 08:39:03 GMT 2024","Tue Apr 16 08:39:03 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] mutation webhook tests Testing mutation webhook functionality after namespace deboard Should remove labels and annotaions from pod spec which will remove sidecars from statefulsets",""
"passed","Tue Apr 16 07:55:13 GMT 2024","Tue Apr 16 07:59:35 GMT 2024","262641","","SliceHealth Suite","","SliceHealth Suite","","[BeforeSuite]",""
"skipped","Tue Apr 16 08:39:03 GMT 2024","Tue Apr 16 08:39:03 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests Iperf App connectivity Application namespaces should be isolated",""
"passed","Tue Apr 16 07:55:13 GMT 2024","Tue Apr 16 07:55:20 GMT 2024","7618","","SliceHealth Suite","","SliceHealth Suite","","[It] Testing Slice Health feature >  Verify various properties of SliceHealth object in worker slice config spec >  Should have individual component status Normal",""
"passed","Tue Apr 16 08:39:03 GMT 2024","Tue Apr 16 08:39:05 GMT 2024","2398","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Should have application namespaces created",""
"passed","Tue Apr 16 08:39:03 GMT 2024","Tue Apr 16 08:39:03 GMT 2024","108","","Worker Suite","","Worker Suite","","[It] Hub netpol scenarios: Slice Configs Netpol scenarios Should fail while Deleting Slice without removing the namespaceIsolationProfile part in slice configs",""
"passed","Tue Apr 16 08:39:03 GMT 2024","Tue Apr 16 08:39:03 GMT 2024","145","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for slice config creation and deletion Events get recorded for slice config deletion Validating events for worker slice configs deletion",""
"passed","Tue Apr 16 08:39:03 GMT 2024","Tue Apr 16 08:39:03 GMT 2024","494","","Worker Suite","","Worker Suite","","[It] Slice Creation scenarios Slice with MEDIUM QOS should reconcile medium qos slice",""
"passed","Tue Apr 16 08:39:03 GMT 2024","Tue Apr 16 08:39:13 GMT 2024","10460","","Worker Suite","","Worker Suite","","[It] Namespace reconcile test scenarios: when Namespaces are labeled with kubeslice label Delete namespace deboarded app ns gets deleted",""
"passed","Tue Apr 16 08:39:03 GMT 2024","Tue Apr 16 08:39:19 GMT 2024","16018","","Worker Suite","","Worker Suite","","[It] mutation webhook tests Testing mutation webhook functionality after namespace onboard Should mutate deployments with labels and annotations with nsm sidecars injected",""
"passed","Tue Apr 16 08:39:03 GMT 2024","Tue Apr 16 08:39:25 GMT 2024","22625","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests Iperf App connectivity Should have application namespaces created",""
"passed","Tue Apr 16 08:39:03 GMT 2024","Tue Apr 16 08:39:05 GMT 2024","2923","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for service export creation and deletion Events get recorded for service export creation Validating events for worker service imports creation",""
