"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:40:15 GMT 2024","122114","","Worker Suite","","Worker Suite","","[It] Test Slice Gateway Service config >  default sliceGatewaySvcType >  verify slice healthy",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:15 GMT 2024","2077","","Worker Suite","","Worker Suite","","[It] Slice creation scenarios: when slice red is installed install slice blue workers should have vl3 routers from both slices",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","151","","Worker Suite","","Worker Suite","","[It] Edit NodeIP tests for cluster CR,  Edit NodeIP validation,  Node IP Auto-detection should work",""
"skipped","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Hub netpol scenarios: Slice Configs Netpol scenarios Should fail when deploying with invalid clusters in both applicationNamespace and allowedNamespace",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:56 GMT 2024","43369","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for slice config creation and deletion Events get recorded for slice config deletion Validating events for slice config deletion",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:15 GMT 2024","2860","","Worker Suite","","Worker Suite","","[It] Slice creation scenarios: when slice red is installed workers should get attached to slice",""
"skipped","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] GW redundacy tests Test gw redundancy Should have GW pod running",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:27 GMT 2024","14284","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests slice with netpol should remove network policy resource from application namespace once the isolationEnabled is set to false",""
"skipped","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] GW redundacy tests Test gw redundancy there should be two pods in one node (not balanced)",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:23 GMT 2024","10594","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting mesh-dns pod Should restart mesh-dns pod",""
"skipped","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] GW redundacy tests Test gw redundancy should able to remove the label from gw pod",""
"skipped","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] NodeRestartSlice Testing node restart should re-establish connection on node restart",""
"failed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:50:32 GMT 2024","739129","","Worker Suite","","Worker Suite","","[It] Test Slice Gateway Service config >  gatewayServiceType: LB >  verify slice healthy",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","920","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for slice config creation and deletion Events get recorded for slice config creation Validating events for worker slice configs creation",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:23 GMT 2024","10676","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests Iperf App connectivity Should install iperf-server on server cluster",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","62","","Worker Suite","","Worker Suite","","[It] mutation webhook tests Testing mutation webhook functionality after namespace deboard Should remove labels and annotaions from pod spec which will remove sidecars from statefulsets",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","100","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests slice with netpol should install slice on each worker cluster with correct namespaceisolationprofile",""
"skipped","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] GW redundacy tests Test gw redundancy run iperf",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:43:44 GMT 2024","331335","","Worker Suite","","Worker Suite","","[BeforeSuite]",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","99","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests slice with netpol Should label all application namespaces with kubeslice namespace",""
"passed","Mon Apr 15 18:49:24 GMT 2024","Mon Apr 15 18:51:23 GMT 2024","119163","","SliceHealth Suite","","SliceHealth Suite","","[It] Verify gw redundancy wrt health check when both gateways are down should have gw in error state",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:27 GMT 2024","14312","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting forwarder-kernel pod Check ping between iperf-server and iperf-client after forwarder-kernel pod restart",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:23 GMT 2024","10422","","Worker Suite","","Worker Suite","","[It] Namespace reconcile test scenarios: when Namespaces are labeled with kubeslice label Delete namespace deboarded app ns gets deleted",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:54 GMT 2024","41738","","Worker Suite","","Worker Suite","","[It] mutation webhook tests Testing mutation webhook functionality after namespace onboard Should mutate daemonsets with labels and annotations with nsm sidecars injected",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:28 GMT 2024","15182","","Worker Suite","","Worker Suite","","[It] Namespace reconcile test scenarios: when Slice is created with onboarded application namespaces Should have application namespaces created & labeled",""
"passed","Mon Apr 15 18:49:24 GMT 2024","Mon Apr 15 18:51:25 GMT 2024","121824","","SliceHealth Suite","","SliceHealth Suite","","[It] Verify gw redundancy wrt health check when slice is installed should eventually have slicehealth status normal",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","196","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests slice with netpol Should install networkpolicies in all application namespaces",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:41:51 GMT 2024","218828","","Worker Suite","","Worker Suite","","[It] NodeRestartSlice Testing node restart iperf connectivity across multi cluster",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:16 GMT 2024","3185","","Worker Suite","","Worker Suite","","[It] Slice Creation scenarios Slice with LOW QOS should have vl3 router running",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","115","","Worker Suite","","Worker Suite","","[It] Test Slice Gateway Service config >  default sliceGatewaySvcType >  should create slice cr with default gw svc type & protocol",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:15 GMT 2024","2017","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests slice with netpol should have vl3 router running",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:49 GMT 2024","36113","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests Iperf App connectivity should have gateway pod running",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","162","","Worker Suite","","Worker Suite","","[It] Namespace reconcile test scenarios: when Namespaces are labeled with kubeslice label Offboard remove label from app ns",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","449","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for slice config creation and deletion Events get recorded for slice config deletion Validating events for worker slice configs deletion",""
"passed","Mon Apr 15 18:49:24 GMT 2024","Mon Apr 15 19:10:40 GMT 2024","1276029","","SliceHealth Suite","","SliceHealth Suite","","[AfterSuite]",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","175","","Worker Suite","","Worker Suite","","[It] Namespace reconcile test scenarios: when Namespaces are labeled with kubeslice label Onboard cluster objs should have app ns & attached slice entry",""
"passed","Mon Apr 15 18:49:24 GMT 2024","Mon Apr 15 18:49:31 GMT 2024","7847","","SliceHealth Suite","","SliceHealth Suite","","[It] Testing Slice Health feature >  Verify various properties of SliceHealth object in worker slice config spec >  Should have individual component status Normal",""
"failed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","274","","Worker Suite","","Worker Suite","","[It] Slice Config Negative Scenario tests Slice Config Negative Scenario Update Should update while deploying sliceconfig with existing slice name",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","66","","Worker Suite","","Worker Suite","","[It] Test Slice Gateway Service config >  default sliceGatewaySvcType >  should create workerSliceConfig cr with default gw svc type & protocol",""
"skipped","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Test Slice Gateway Service config >  gatewayServiceType: LB >  verify slice gw edge creation",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:38 GMT 2024","25016","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for service export creation and deletion Events get recorded for service export creation Validating events for worker service imports creation",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:53 GMT 2024","40641","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting iperf-client pod Should restart iperf-client pod",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","229","","Worker Suite","","Worker Suite","","[It] Namespace reconcile test scenarios: when Namespaces are labeled with kubeslice label Offboard slice get detached from app ns in cluster objects",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","476","","Worker Suite","","Worker Suite","","[It] Slice Config Negative Scenario tests Slice Config Negative Scenario Creation Should fail while creating sliceconfig with invalid values on slice name",""
"skipped","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] GW redundacy tests Test gw redundancy Should verify cluster CR status field",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:24 GMT 2024","11039","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting vl3 pod Should restart vl3 pod",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:38 GMT 2024","25021","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests Iperf App connectivity Verify Connectivity between iperf-server and iperf-client",""
"passed","Mon Apr 15 19:32:27 GMT 2024","Mon Apr 15 19:53:24 GMT 2024","1257991","","VPNKeyRotation Suite","","VPNKeyRotation Suite","","[AfterSuite]",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","334","","Worker Suite","","Worker Suite","","[It]  QosProfile tests QosProfile delete validation Delete qosProfile positive scenario",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:18 GMT 2024","5372","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests Iperf App connectivity Check bandwidth ceiling",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","309","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for slice config creation and deletion Events get recorded for slice config deletion Validating events for worker slice gateways deletion",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:39:41 GMT 2024","88288","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests slice with netpol should have gateway pod running",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:35 GMT 2024","22476","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests Iperf App connectivity Should have application namespaces created",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:17 GMT 2024","4596","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting worker-operator pod Check ping between iperf-server and iperf-client after worker-operator pod restart",""
"skipped","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Hub netpol scenarios: Slice Configs Netpol scenarios Should remove successfully while Deleting Slice after removing the applicationNamespace in namespaceIsolationProfile part in slice configs",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","13","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests Iperf App connectivity should have vl3 router running",""
"failed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","169","","Worker Suite","","Worker Suite","","[It] Hub netpol scenarios: Slice Configs Netpol scenarios Should create slice for valid namespace and valid clusters in applicationNamespaces of sliceconfigs manifest",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","402","","Worker Suite","","Worker Suite","","[It] Namespace reconcile test scenarios: when Slice is created with onboarded application namespaces Should have slices on workers",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:27 GMT 2024","14855","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests Iperf App connectivity Should install iperf-sleep on client cluster",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:15 GMT 2024","2126","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests slice with netpol Should have application namespaces created",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","215","","Worker Suite","","Worker Suite","","[It] Slice Config Negative Scenario tests Slice Config Negative Scenario Creation Should fail while creating sliceconfig with invalid clusters",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","36","","Worker Suite","","Worker Suite","","[It] mutation webhook tests Testing mutation webhook functionality after namespace deboard Should remove labels and annotations from pod spec which will remove sidecars from deployments",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","189","","Worker Suite","","Worker Suite","","[It] Test Slice Gateway Service config >  default sliceGatewaySvcType >  should create slice gateway cr with default gw svc type & protocol",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","96","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests slice with netpol should contain the allowed namespaces",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:53 GMT 2024","40172","","Worker Suite","","Worker Suite","","[It] Slice deletion tests: Slice is installed & validated Slice object is deleted from hub should remove gateway pod from spoke",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:15 GMT 2024","2251","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Should have application namespaces created",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","169","","Worker Suite","","Worker Suite","","[It] Slice Config Negative Scenario tests Slice Config Negative Scenario Creation Should fail while creating sliceconfig with invalid values on slice subnet",""
"passed","Mon Apr 15 18:49:24 GMT 2024","Mon Apr 15 18:51:25 GMT 2024","121209","","SliceHealth Suite","","SliceHealth Suite","","[It] Testing Slice Health feature >  Verify various properties of SliceHealth object in worker slice config spec >  Should have slice slicerouter status Error when slicerouter is unavailable",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","246","","Worker Suite","","Worker Suite","","[It] Slice Config Negative Scenario tests Slice Config Negative Scenario Creation Should fail while creating sliceconfig with bandwithguaranteedkbps more than bandwidthceilingkbps in qosprofiledetailsnvalid",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:39:13 GMT 2024","60474","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests Iperf App connectivity Verify Iperf traffic",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:34 GMT 2024","21692","","Worker Suite","","Worker Suite","","[It] mutation webhook tests Testing mutation webhook functionality after namespace onboard Should mutate deployments with labels and annotations with nsm sidecars injected",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:39:13 GMT 2024","60595","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Iperf connectivity Verify Iperf traffic",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","827","","Worker Suite","","Worker Suite","","[It] Test Slice Gateway Service config >  default sliceGatewaySvcType >  verify l3 traffic is not working when gw svc type=NodePort",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:39:12 GMT 2024","59549","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests Iperf App connectivity Application namespaces should be isolated",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","374","","Worker Suite","","Worker Suite","","[It] Slice Creation scenarios Slice with LOW QOS should reconcile low qos slice",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:59:00 GMT 2024","1247792","","Worker Suite","","Worker Suite","","[AfterSuite]",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:15 GMT 2024","2149","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for slice config events on worker Events get recorded for slice config update on worker Validating events for slice configs updates",""
"skipped","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","25","","Worker Suite","","Worker Suite","","[It] GW redundacy tests Test gw redundancy Should have vl3 pod running",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:29 GMT 2024","16338","","Worker Suite","","Worker Suite","","[It] mutation webhook tests Testing mutation webhook functionality after namespace onboard Should mutate statefulsets with labels and annotations with nsm sidecars injected",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","4","","Worker Suite","","Worker Suite","","[It] Attach/Deattach Scenario Attach cluster to a slice  when Deattach cluster from slice  should have vl3 router running on attached cluster",""
"skipped","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Test Slice Gateway Service config >  gatewayServiceType: LB >  should create workerSliceGw cr with gw svc type=LB & protocol=TCP",""
"skipped","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Hub netpol scenarios: Slice Configs Netpol scenarios Should fail while creating namespaces with same name in both allowedNamespace and applicationNamespace",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","459","","Worker Suite","","Worker Suite","","[It] Slice Config Negative Scenario tests Slice Config Negative Scenario Creation Should fail while creating sliceconfig with with invalid DSCP class in qosprofiledetails",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:15 GMT 2024","2353","","Worker Suite","","Worker Suite","","[It] NodeRestartSlice Testing node restart Should have application namespaces created",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:23 GMT 2024","10526","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting forwarder-kernel pod Should restart forwarder-kernel pod",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","528","","Worker Suite","","Worker Suite","","[It] Slice creation scenarios: when slice red is installed install slice blue workers should get attached to slice blue",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","355","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for slice config creation and deletion Events get recorded for slice config deletion Validating events for secrets deletion",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","101","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests slice with netpol Should contain application namespaces",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:39:05 GMT 2024","52934","","Worker Suite","","Worker Suite","","[It] Edit NodeIP tests for cluster CR,  Edit NodeIP validation,  Test nodeip validity >  Verify Node IP address in cluster status should match with openvpn server endpoint ip",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","864","","Worker Suite","","Worker Suite","","[It] Namespace reconcile test scenarios: when Namespaces are labeled with kubeslice label Onboard label app ns on workers",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:19 GMT 2024","6030","","Worker Suite","","Worker Suite","","[It]  QosProfile tests QosProfile delete validation Delete qos profile - negative scenario",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:39:14 GMT 2024","61814","","Worker Suite","","Worker Suite","","[It] Edit NodeIP tests for cluster CR,  Edit NodeIP validation,  Edit node IP in cluster spec",""
"skipped","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] GW redundacy tests Test gw redundancy checking if gw pods are balanced after adding the label to the node",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:47 GMT 2024","34657","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Iperf connectivity should onboard deployment in application Namespaces without slice annotations",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:33 GMT 2024","20082","","Worker Suite","","Worker Suite","","[It] Slice Creation scenarios Slice with MEDIUM QOS should have gateway pod running",""
"skipped","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Hub netpol scenarios: Slice Configs Netpol scenarios Should successfully deploy for valid namespace creating clusters with * in both applicationNamespace and allowedNamespace",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","5","","Worker Suite","","Worker Suite","","[It]  QosProfile tests QosProfile delete validation should remove gateway pod from spoke",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","451","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for slice config creation and deletion Events get recorded for slice config creation Validating events for worker slice gateways creation",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:17 GMT 2024","4440","","Worker Suite","","Worker Suite","","[It] Slice Creation scenarios Slice with MEDIUM QOS should have vl3 router running",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","302","","Worker Suite","","Worker Suite","","[It]  QosProfile tests QosProfile Create validation Create qos profile- validation of BandwidthCeilingKbps > BandwidthGuaranteedKbps",""
"passed","Mon Apr 15 18:49:24 GMT 2024","Mon Apr 15 18:51:23 GMT 2024","119885","","SliceHealth Suite","","SliceHealth Suite","","[It] Verify gw redundancy wrt health check when both gateways are up should have gw in normal state",""
"skipped","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Slice Config Negative Scenario tests Slice Config Negative Scenario Update Should fail while updating sliceconfig with invalid values on slice subnet",""
"skipped","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Slice Config Negative Scenario tests Slice Config Negative Scenario Update Should fail while updating sliceconfig with invalid clusters",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","725","","Worker Suite","","Worker Suite","","[It]  QosProfile tests QosProfile Create validation Creates qosprofile",""
"passed","Mon Apr 15 18:49:24 GMT 2024","Mon Apr 15 18:49:24 GMT 2024","148","","SliceHealth Suite","","SliceHealth Suite","","[It] Testing Slice Health feature >  Verify various properties of SliceHealth object in worker slice config spec >  Should have overall slice health status Normal in workersliceconfig CR",""
"skipped","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Test Slice Gateway Service config >  gatewayServiceType: LB >  verify l3 traffic",""
"skipped","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Hub netpol scenarios: Slice Configs Netpol scenarios Should fail while Deleting Slice without removing the namespaceIsolationProfile part in slice configs",""
"skipped","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Slice Config Negative Scenario tests Slice Config Negative Scenario Update Should fail while updating sliceconfig with with invalid DSCP class in qosprofiledetails",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:32 GMT 2024","19418","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting iperf-server pod Check ping between iperf-server and iperf-client after iperf-server pod restart",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:43 GMT 2024","30722","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting iperf-server pod Should restart iperf-server pod",""
"passed","Mon Apr 15 17:38:13 GMT 2024","Mon Apr 15 17:38:13 GMT 2024","100","","Worker Suite","","Worker Suite","","[It] mutation webhook tests Testing mutation webhook functionality after namespace deboard Should remove labels and annotaions from pod spec which will remove sidecars from daemonsets",""
