"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","161","","Worker Suite","","Worker Suite","","[It] Slice deletion tests: Slice is installed & validated Slice object is deleted from hub should remove vl3 router from spoke",""
"failed","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","125","","Worker Suite","","Worker Suite","","[It] Attach/Deattach Scenario Attach cluster to a slice  when Deattach cluster from slice  should have vl3 router deleted from deattach cluster",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] mutation webhook tests Testing mutation webhook functionality after namespace onboard Should verify iperf connectivity",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Hub netpol scenarios: Slice Configs Netpol scenarios Should create slice for valid namespace and valid clusters in applicationNamespaces of sliceconfigs manifest",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests Iperf App connectivity Verify Connectivity between iperf-server and iperf-client",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Attach/Deattach Scenario Attach cluster to a slice  when Deattach cluster from slice  should have gateway pod running on attached cluster",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests Iperf App connectivity Application namespaces should be isolated",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting nsm-manager pod Check ping between iperf-server and iperf-client after nsm-manager pod restart",""
"failed","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","949","","Worker Suite","","Worker Suite","","[It] Edit NodeIP tests for cluster CR,  Edit NodeIP validation,  Edit node IP in cluster spec",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] GW redundacy tests Test gw redundancy Should have GW pod running",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Slice creation scenarios: when slice red is installed install slice blue workers should get attached to slice blue",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting iperf-client pod Check ping between iperf-server and iperf-client after iperf-client pod restart",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","35","","Worker Suite","","Worker Suite","","[It] GW redundacy tests Test gw redundancy Should have vl3 pod running",""
"failed","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:03:03 GMT 2024","30000","","Worker Suite","","Worker Suite","","[AfterSuite]",""
"passed","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","121","","Worker Suite","","Worker Suite","","[It] Slice Config Negative Scenario tests Slice Config Negative Scenario Creation Should fail while creating sliceconfig with invalid values on slice subnet",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Test Slice Gateway Service config >  gatewayServiceType: LB >  verify slice gw edge creation",""
"passed","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","377","","Worker Suite","","Worker Suite","","[It]  QosProfile tests QosProfile Create validation Creates qosprofile",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] mutation webhook tests Testing mutation webhook functionality after namespace onboard Should mutate daemonsets with labels and annotations with nsm sidecars injected",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Iperf connectivity should onboard deployment in application Namespaces without slice annotations",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Test Slice Gateway Service config >  default sliceGatewaySvcType >  should create slice gateway cr with default gw svc type & protocol",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Slice Creation scenarios Slice with LOW QOS should have gateway pod running",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Slice Creation scenarios Slice with MEDIUM QOS should have vl3 router running",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests slice with netpol Should install networkpolicies in all application namespaces",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Slice Creation scenarios Slice with MEDIUM QOS should have gateway pod running",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting nsm-manager pod Should restart nsm-manager pod",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting vl3 pod Check ping between iperf-server and iperf-client after vl3 pod restart",""
"failed","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 17:47:29 GMT 2024","17096455","","Worker Suite","","Worker Suite","","[It] Namespace reconcile test scenarios: when Slice is created with onboarded application namespaces Should have slices on workers",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Slice deletion tests: Slice is installed & validated Slice object is deleted from hub should remove gateway pod from spoke",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Slice creation scenarios: when slice red is installed workers should have vl3 router pods running",""
"passed","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","164","","Worker Suite","","Worker Suite","","[It] Slice Config Negative Scenario tests Slice Config Negative Scenario Creation Should fail while creating sliceconfig with with invalid DSCP class in qosprofiledetails",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Iperf connectivity Verify Iperf traffic",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Test Slice Gateway Service config >  gatewayServiceType: LB >  Verify load balancer creation",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests Iperf App connectivity should have gateway pod running",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] mutation webhook tests Testing mutation webhook functionality after namespace onboard Should mutate deployments with labels and annotations with nsm sidecars injected",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Hub netpol scenarios: Slice Configs Netpol scenarios Should remove successfully while Deleting Slice after removing the applicationNamespace in namespaceIsolationProfile part in slice configs",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests slice with netpol should have gateway pod running",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Slice Config Negative Scenario tests Slice Config Negative Scenario Update Should fail while updating sliceconfig with bandwithguaranteedkbps more than bandwidthceilingkbps in qosprofiledetailsnvalid ",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] GW redundacy tests Test gw redundancy Should verify cluster CR status field",""
"passed","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","126","","Worker Suite","","Worker Suite","","[It] Slice Config Negative Scenario tests Slice Config Negative Scenario Creation Should fail while creating sliceconfig with invalid clusters",""
"failed","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","191","","Worker Suite","","Worker Suite","","[It] Slice Config Negative Scenario tests Slice Config Negative Scenario Update Should update while deploying sliceconfig with existing slice name",""
"passed","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","247","","Worker Suite","","Worker Suite","","[It] Namespace reconcile test scenarios: when Namespaces are labeled with kubeslice label Onboard cluster objs should have app ns & attached slice entry",""
"failed","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","345","","Worker Suite","","Worker Suite","","[It]  QosProfile tests QosProfile delete validation Delete qos profile - negative scenario",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] mutation webhook tests Testing mutation webhook functionality after namespace deboard Should remove labels and annotations from pod spec which will remove sidecars from deployments",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Hub netpol scenarios: Slice Configs Netpol scenarios Should successfully deploy slice for valid namespace and valid clusters in allowedNamespaces of sliceconfigs manifest",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] mutation webhook tests Testing mutation webhook functionality after namespace deboard Should remove labels and annotaions from pod spec which will remove sidecars from daemonsets",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Slice creation scenarios: when slice red is installed install slice blue workers should have vl3 routers from both slices",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests slice with netpol should install slice on each worker cluster with correct namespaceisolationprofile",""
"passed","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","161","","Worker Suite","","Worker Suite","","[It]  QosProfile tests QosProfile Create validation Create qos profile- validation of BandwidthCeilingKbps > BandwidthGuaranteedKbps",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Slice Creation scenarios Slice with LOW QOS should reconcile low qos slice",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Test Slice Gateway Service config >  gatewayServiceType: LB >  should create workerSliceGw cr with gw svc type=LB & protocol=TCP",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Namespace reconcile test scenarios: when Slice is created with onboarded application namespaces Should have application namespaces created & labeled",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Edit NodeIP tests for cluster CR,  Edit NodeIP validation,  Test nodeip validity >  Verify Node IP address in cluster status should match with openvpn server endpoint ip",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] NodeRestartSlice Testing node restart should re-establish connection on node restart",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests slice with netpol Should contain application namespaces",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for slice config events on worker Events get recorded for slice config delete on worker Validating events for worker slice configs deletion",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Slice Config Negative Scenario tests Slice Config Negative Scenario Update Should fail while updating sliceconfig with invalid values on slice subnet",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It]  QosProfile tests QosProfile delete validation should remove vl3 router from spoke",""
"failed","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","384","","Worker Suite","","Worker Suite","","[It] Test Slice Gateway Service config >  default sliceGatewaySvcType >  verify slice healthy",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] mutation webhook tests Testing mutation webhook functionality after namespace onboard Should mutate pods with labels and annotations with nsm sidecars injected",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests slice with netpol should contain the allowed namespaces",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] GW redundacy tests Test gw redundancy run iperf",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests slice with netpol should remove network policy resource from application namespace once the isolationEnabled is set to false",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Test Slice Gateway Service config >  gatewayServiceType: LB >  should create workerSliceConfig cr with gw svc type=LB & protocol=TCP",""
"passed","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","158","","Worker Suite","","Worker Suite","","[It] Edit NodeIP tests for cluster CR,  Edit NodeIP validation,  Node IP Auto-detection should work",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests slice with netpol Should label all application namespaces with kubeslice namespace",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] NodeRestartSlice Testing node restart iperf connectivity across multi cluster",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Hub netpol scenarios: Slice Configs Netpol scenarios Should fail when deploying clusters in namespaceisolationprofile with * and a cluster name in both applicationNamespace and allowedNamespace",""
"passed","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:43 GMT 2024","10849","","Worker Suite","","Worker Suite","","[It] Namespace reconcile test scenarios: when Namespaces are labeled with kubeslice label Delete namespace deleted app ns entry should get removed from cluster objs",""
"failed","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","368","","Worker Suite","","Worker Suite","","[It] NodeRestartSlice Testing node restart Should have application namespaces created",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for service export creation and deletion Events get recorded for service export creation Validating events for worker service imports creation",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Hub netpol scenarios: Slice Configs Netpol scenarios Should successfully deploy for valid namespace creating clusters with * in both applicationNamespace and allowedNamespace",""
"passed","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:43 GMT 2024","10475","","Worker Suite","","Worker Suite","","[It] Namespace reconcile test scenarios: when Namespaces are labeled with kubeslice label Delete namespace deboarded app ns gets deleted",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] GW redundacy tests Test gw redundancy checking if gw pods are balanced after adding the label to the node",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for slice config creation and deletion Events get recorded for slice config deletion Validating events for worker slice configs deletion",""
"failed","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","436","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for slice config creation and deletion Events get recorded for slice config creation Validating events for worker slice configs creation",""
"passed","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","181","","Worker Suite","","Worker Suite","","[It] Namespace reconcile test scenarios: when Namespaces are labeled with kubeslice label Offboard remove label from app ns",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Slice creation scenarios: when slice red is installed install slice blue workers should have gateway pods from both slices",""
"failed","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:05:53 GMT 2024","200278","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests Iperf App connectivity Should have application namespaces created",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting forwarder-kernel pod Check ping between iperf-server and iperf-client after forwarder-kernel pod restart",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Edit NodeIP tests for cluster CR,  Edit NodeIP validation,  Test nodeip validity >  Support more than two node ips in auto detection",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests Iperf App connectivity Verify Iperf traffic",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Hub netpol scenarios: Slice Configs Netpol scenarios Should fail when deploying with invalid clusters in both applicationNamespace and allowedNamespace",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests Iperf App connectivity Should install iperf-sleep on client cluster",""
"passed","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","947","","Worker Suite","","Worker Suite","","[It] Namespace reconcile test scenarios: when Namespaces are labeled with kubeslice label Onboard label app ns on workers",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Test Slice Gateway Service config >  default sliceGatewaySvcType >  should create slice cr with default gw svc type & protocol",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Iperf connectivity Verify Connectivity between iperf-server and iperf-client",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Test Slice Gateway Service config >  gatewayServiceType: LB >  verify slice healthy",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting iperf-client pod Should restart iperf-client pod",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for slice config creation and deletion Events get recorded for slice config deletion Validating events for slice config deletion",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for slice config creation and deletion Events get recorded for slice config deletion Validating events for worker slice gateways deletion",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Edit NodeIP tests for cluster CR,  Edit NodeIP validation,  Test nodeip validity >  Verify Events - should have ClusterNodeIpAutoDetected event in auto-detection",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting vl3 pod Should restart vl3 pod",""
"skipped","Thu Apr 04 13:02:33 GMT 2024","Thu Apr 04 13:02:33 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Test Slice Gateway Service config >  default sliceGatewaySvcType >  verify l3 traffic is not working when gw svc type=NodePort",""
