"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:38 GMT 2024","19516","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting iperf-client pod Check ping between iperf-server and iperf-client after iperf-client pod restart",""
"failed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 05:09:38 GMT 2024","739841","","Worker Suite","","Worker Suite","","[It] Test Slice Gateway Service config >  gatewayServiceType: LB >  verify slice healthy",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:29 GMT 2024","10712","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests Iperf App connectivity Should install iperf-sleep on client cluster",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:19 GMT 2024","610","","Worker Suite","","Worker Suite","","[It] Namespace reconcile test scenarios: when Slice is created with onboarded application namespaces Should have slices on workers",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:40 GMT 2024","21922","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Iperf connectivity should onboard deployment in application Namespaces without slice annotations",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:35 GMT 2024","16901","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests Iperf App connectivity Should install iperf-server on server cluster",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:58:29 GMT 2024","70207","","Worker Suite","","Worker Suite","","[It] Slice creation scenarios: when slice red is installed install slice blue workers should have gateway pods from both slices",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:21 GMT 2024","2021","","Worker Suite","","Worker Suite","","[It]  QosProfile tests QosProfile delete validation should remove vl3 router from spoke",""
"passed","Tue Apr 16 03:45:21 GMT 2024","Tue Apr 16 03:45:21 GMT 2024","265","","VPNKeyRotation Suite","","VPNKeyRotation Suite","","[It] Verify vpn key rotation functionality: update sliceconfig and set renewBefore",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:58:29 GMT 2024","70239","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests Iperf App connectivity should have gateway pod running",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:19 GMT 2024","172","","Worker Suite","","Worker Suite","","[It] Namespace reconcile test scenarios: when Namespaces are labeled with kubeslice label Onboard cluster objs should have app ns & attached slice entry",""
"skipped","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:19 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] mutation webhook tests Testing mutation webhook functionality after namespace deboard Should remove labels and annotaions from pod spec which will remove sidecars from daemonsets",""
"passed","Tue Apr 16 03:45:21 GMT 2024","Tue Apr 16 03:46:55 GMT 2024","94136","","VPNKeyRotation Suite","","VPNKeyRotation Suite","","[It] Verify vpn key rotation functionality: should run iperf",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:23 GMT 2024","4533","","Worker Suite","","Worker Suite","","[It] Slice Creation scenarios Slice with LOW QOS should have vl3 router running",""
"skipped","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:19 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] GW redundacy tests Test gw redundancy checking if gw pods are balanced after adding the label to the node",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:19 GMT 2024","293","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for slice config creation and deletion Events get recorded for slice config deletion Validating events for worker slice configs deletion",""
"skipped","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:19 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] GW redundacy tests Test gw redundancy Should have GW pod running",""
"passed","Tue Apr 16 04:16:07 GMT 2024","Tue Apr 16 04:18:07 GMT 2024","120246","","SliceHealth Suite","","SliceHealth Suite","","[It] Verify gw redundancy wrt health check when both gateways are up should have gw in normal state",""
"passed","Tue Apr 16 03:45:21 GMT 2024","Tue Apr 16 03:45:21 GMT 2024","118","","VPNKeyRotation Suite","","VPNKeyRotation Suite","","[It] Verify vpn key rotation functionality: should have status updated from all the worker clusters to COMPLETE",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:38 GMT 2024","19543","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting iperf-server pod Check ping between iperf-server and iperf-client after iperf-server pod restart",""
"skipped","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:19 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] GW redundacy tests Test gw redundancy run iperf",""
"passed","Tue Apr 16 04:16:07 GMT 2024","Tue Apr 16 04:16:14 GMT 2024","7771","","SliceHealth Suite","","SliceHealth Suite","","[It] Testing Slice Health feature >  Verify various properties of SliceHealth object in worker slice config spec >  Should have individual component status Normal",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:19 GMT 2024","379","","Worker Suite","","Worker Suite","","[It] Slice Creation scenarios Slice with LOW QOS should reconcile low qos slice",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:22 GMT 2024","3402","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for service export creation and deletion Events get recorded for service export creation Validating events for worker service imports creation",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:19 GMT 2024","10","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests Iperf App connectivity should have vl3 router running",""
"skipped","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:19 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] mutation webhook tests Testing mutation webhook functionality after namespace deboard Should remove labels and annotations from pod spec which will remove sidecars from deployments",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:19 GMT 2024","609","","Worker Suite","","Worker Suite","","[It] Slice Config Negative Scenario tests Slice Config Negative Scenario Update Should update while deploying sliceconfig with existing slice name",""
"passed","Tue Apr 16 04:16:07 GMT 2024","Tue Apr 16 04:16:07 GMT 2024","74","","SliceHealth Suite","","SliceHealth Suite","","[It] Verify gw redundancy wrt health check when both gateways are down should have tunnel status in error state",""
"passed","Tue Apr 16 03:45:21 GMT 2024","Tue Apr 16 04:06:09 GMT 2024","1248537","","VPNKeyRotation Suite","","VPNKeyRotation Suite","","[AfterSuite]",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:19 GMT 2024","614","","Worker Suite","","Worker Suite","","[It] Slice Creation scenarios Slice with MEDIUM QOS should reconcile medium qos slice",""
"passed","Tue Apr 16 03:45:21 GMT 2024","Tue Apr 16 03:45:21 GMT 2024","105","","VPNKeyRotation Suite","","VPNKeyRotation Suite","","[It] Verify vpn key rotation functionality: rotation Interval should be 30 by default",""
"passed","Tue Apr 16 04:16:07 GMT 2024","Tue Apr 16 04:18:09 GMT 2024","122099","","SliceHealth Suite","","SliceHealth Suite","","[It] Verify gw redundancy wrt health check when slice is installed should eventually have slicehealth status normal",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:41 GMT 2024","22820","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests Iperf App connectivity Should have application namespaces created",""
"passed","Tue Apr 16 04:16:07 GMT 2024","Tue Apr 16 04:17:47 GMT 2024","100522","","SliceHealth Suite","","SliceHealth Suite","","[BeforeSuite]",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:39 GMT 2024","20046","","Worker Suite","","Worker Suite","","[It] Attach/Deattach Scenario Attach cluster to a slice  when Deattach cluster from slice  should have gateway pod deleted from deattached cluster",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:19 GMT 2024","174","","Worker Suite","","Worker Suite","","[It] Edit NodeIP tests for cluster CR,  Edit NodeIP validation,  Node IP Auto-detection should work",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:30 GMT 2024","11590","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting worker-operator pod Should restart worker-operator pod",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:19 GMT 2024","540","","Worker Suite","","Worker Suite","","[It] Slice Config Negative Scenario tests Slice Config Negative Scenario Update Should fail while updating sliceconfig with invalid values on slice subnet",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:58:19 GMT 2024","60494","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests Iperf App connectivity Verify Iperf traffic",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:19 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Slice Config Negative Scenario tests Slice Config Negative Scenario Creation Should fail while creating sliceconfig with bandwithguaranteedkbps more than bandwidthceilingkbps in qosprofiledetailsnvalid",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:21 GMT 2024","2582","","Worker Suite","","Worker Suite","","[It]  QosProfile tests QosProfile delete validation Delete qos profile - negative scenario",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:19 GMT 2024","234","","Worker Suite","","Worker Suite","","[It] Namespace reconcile test scenarios: when Namespaces are labeled with kubeslice label Offboard slice get detached from app ns in cluster objects",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:19 GMT 2024","111","","Worker Suite","","Worker Suite","","[It] Test Slice Gateway Service config >  default sliceGatewaySvcType >  should create slice cr with default gw svc type & protocol",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:30 GMT 2024","11134","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting vl3 pod Should restart vl3 pod",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:19 GMT 2024","4","","Worker Suite","","Worker Suite","","[It] Attach/Deattach Scenario Attach cluster to a slice  when Deattach cluster from slice  should have vl3 router running on attached cluster",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:20 GMT 2024","1429","","Worker Suite","","Worker Suite","","[It] Hub netpol scenarios: Slice Configs Netpol scenarios Should fail when deploying with invalid clusters in both applicationNamespace and allowedNamespace",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:21 GMT 2024","2291","","Worker Suite","","Worker Suite","","[It] Hub netpol scenarios: Slice Configs Netpol scenarios Should remove successfully while Deleting Slice after removing the applicationNamespace in namespaceIsolationProfile part in slice configs",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:19 GMT 2024","231","","Worker Suite","","Worker Suite","","[It]  QosProfile tests QosProfile delete validation Delete qosProfile positive scenario",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:58:19 GMT 2024","60421","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Iperf connectivity Verify Iperf traffic",""
"skipped","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:19 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] mutation webhook tests Testing mutation webhook functionality after namespace onboard Should mutate daemonsets with labels and annotations with nsm sidecars injected",""
"passed","Tue Apr 16 04:16:07 GMT 2024","Tue Apr 16 04:16:07 GMT 2024","64","","SliceHealth Suite","","SliceHealth Suite","","[It] Verify gw redundancy wrt health check when atleast one gateway is down should have tunnel status in warning state",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:19 GMT 2024","167","","Worker Suite","","Worker Suite","","[It] Hub netpol scenarios: Slice Configs Netpol scenarios Should fail while Deleting Slice without removing the namespaceIsolationProfile part in slice configs",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:58:07 GMT 2024","48192","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests slice with netpol should have gateway pod running",""
"skipped","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:19 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] mutation webhook tests Testing mutation webhook functionality after namespace onboard Should verify iperf connectivity",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:33 GMT 2024","14863","","Worker Suite","","Worker Suite","","[It] Namespace reconcile test scenarios: when Slice is created with onboarded application namespaces Should have application namespaces created & labeled",""
"passed","Tue Apr 16 04:16:07 GMT 2024","Tue Apr 16 04:18:06 GMT 2024","119890","","SliceHealth Suite","","SliceHealth Suite","","[It] Testing Slice Health feature >  Verify various properties of SliceHealth object in worker slice config spec >  Should not have slice ingress status when ingress is unavailable",""
"passed","Tue Apr 16 03:45:21 GMT 2024","Tue Apr 16 03:46:18 GMT 2024","57397","","VPNKeyRotation Suite","","VPNKeyRotation Suite","","[It] Verify vpn key rotation functionality: should have created vpnkeyrotation config",""
"passed","Tue Apr 16 04:16:07 GMT 2024","Tue Apr 16 04:20:07 GMT 2024","240332","","SliceHealth Suite","","SliceHealth Suite","","[It] Testing Slice Health feature >  Verify various properties of SliceHealth object in worker slice config spec >  Should have slicegateway in Error state when both slicegateways are unavailable",""
"skipped","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:19 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Test Slice Gateway Service config >  gatewayServiceType: LB >  should create workerSliceGw cr with gw svc type=LB & protocol=TCP",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:19 GMT 2024","72","","Worker Suite","","Worker Suite","","[It] Test Slice Gateway Service config >  default sliceGatewaySvcType >  should create workerSliceConfig cr with default gw svc type & protocol",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:19 GMT 2024","406","","Worker Suite","","Worker Suite","","[It] Hub netpol scenarios: Slice Configs Netpol scenarios Should fail while creating namespaces with same name in both allowedNamespace and applicationNamespace",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:20 GMT 2024","1137","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting forwarder-kernel pod Should restart forwarder-kernel pod",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:19 GMT 2024","199","","Worker Suite","","Worker Suite","","[It] Test Slice Gateway Service config >  default sliceGatewaySvcType >  should create slice gateway cr with default gw svc type & protocol",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:19 GMT 2024","763","","Worker Suite","","Worker Suite","","[It] Hub netpol scenarios: Slice Configs Netpol scenarios Should successfully deploy for valid namespace creating clusters with * in both applicationNamespace and allowedNamespace",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:19 GMT 2024","3","","Worker Suite","","Worker Suite","","[It]  QosProfile tests QosProfile delete validation should remove gateway pod from spoke",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:27 GMT 2024","8343","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for slice config events on worker Events get recorded for slice config delete on worker Validating events for worker slice configs deletion",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:22 GMT 2024","3139","","Worker Suite","","Worker Suite","","[It] Slice creation scenarios: when slice red is installed install slice blue workers should have vl3 routers from both slices",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:19 GMT 2024","638","","Worker Suite","","Worker Suite","","[It] Namespace reconcile test scenarios: when Namespaces are labeled with kubeslice label Onboard label app ns on workers",""
"passed","Tue Apr 16 04:16:07 GMT 2024","Tue Apr 16 04:37:24 GMT 2024","1277645","","SliceHealth Suite","","SliceHealth Suite","","[AfterSuite]",""
"skipped","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:19 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] Test Slice Gateway Service config >  gatewayServiceType: LB >  should create workerSliceConfig cr with gw svc type=LB & protocol=TCP",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:58:13 GMT 2024","54461","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests slice with netpol should remove network policy resource from application namespace once the isolationEnabled is set to false",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:59:38 GMT 2024","139965","","Worker Suite","","Worker Suite","","[BeforeSuite]",""
"skipped","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:19 GMT 2024","12","","Worker Suite","","Worker Suite","","[It] GW redundacy tests Test gw redundancy Should have vl3 pod running",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:49 GMT 2024","30752","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting iperf-server pod Should restart iperf-server pod",""
"passed","Tue Apr 16 04:16:07 GMT 2024","Tue Apr 16 04:18:06 GMT 2024","119815","","SliceHealth Suite","","SliceHealth Suite","","[It] Verify gw redundancy wrt health check when both gateways are down should have gw in error state",""
"skipped","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:19 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] NodeRestartSlice Testing node restart should re-establish connection on node restart",""
"failed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 05:05:39 GMT 2024","500167","","Worker Suite","","Worker Suite","","[It] Attach/Deattach Scenario Attach cluster to a slice  when Deattach cluster from slice  should have gateway pod running on attached cluster",""
"passed","Tue Apr 16 03:45:21 GMT 2024","Tue Apr 16 03:45:44 GMT 2024","23945","","VPNKeyRotation Suite","","VPNKeyRotation Suite","","[It] Verify vpn key rotation functionality: worker status should be back to COMPLETE state",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:19 GMT 2024","517","","Worker Suite","","Worker Suite","","[It] Test Slice Gateway Service config >  default sliceGatewaySvcType >  verify l3 traffic is not working when gw svc type=NodePort",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:19 GMT 2024","562","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for slice qos config deletion Validating events for slice qos config deletion",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:45 GMT 2024","26919","","Worker Suite","","Worker Suite","","[It] mutation webhook tests Testing mutation webhook functionality after namespace onboard Should mutate deployments with labels and annotations with nsm sidecars injected",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:19 GMT 2024","127","","Worker Suite","","Worker Suite","","[It] Slice Config Negative Scenario tests Slice Config Negative Scenario Creation Should fail while creating sliceconfig with with invalid DSCP class in qosprofiledetails",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:20 GMT 2024","1045","","Worker Suite","","Worker Suite","","[It] Hub netpol scenarios: Slice Configs Netpol scenarios Should fail when deploying with invalid namespace in both applicationNamespace and allowedNamespace",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:23 GMT 2024","4559","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting mesh-dns pod Check ping between iperf-server and iperf-client after mesh-dns pod restart",""
"passed","Tue Apr 16 04:16:07 GMT 2024","Tue Apr 16 04:18:07 GMT 2024","120328","","SliceHealth Suite","","SliceHealth Suite","","[It] Verify gw redundancy wrt health check when atleast one gateway is down should have gw health in warning state",""
"skipped","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:19 GMT 2024","0","","Worker Suite","","Worker Suite","","[It] GW redundacy tests Test gw redundancy should able to remove the label from gw pod",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:29 GMT 2024","10542","","Worker Suite","","Worker Suite","","[It] Namespace reconcile test scenarios: when Namespaces are labeled with kubeslice label Delete namespace deboarded app ns gets deleted",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:20 GMT 2024","1821","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for service export creation and deletion Events get recorded for service export deletion Validating events for service export deletion",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:19 GMT 2024","302","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests slice with netpol Should install networkpolicies in all application namespaces",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:23 GMT 2024","4053","","Worker Suite","","Worker Suite","","[It] Slice creation scenarios: when slice red is installed workers should have vl3 router pods running",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:58:11 GMT 2024","52188","","Worker Suite","","Worker Suite","","[It] Edit NodeIP tests for cluster CR,  Edit NodeIP validation,  Test nodeip validity >  Verify Node IP address in cluster status should match with openvpn server endpoint ip",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:19 GMT 2024","461","","Worker Suite","","Worker Suite","","[It] Slice Config Events Test Events get recorded for slice config creation and deletion Events get recorded for slice config creation Validating events for worker slice gateways creation",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:23 GMT 2024","4432","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting nsm-manager pod Check ping between iperf-server and iperf-client after nsm-manager pod restart",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:29 GMT 2024","10959","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting nsm-manager pod Should restart nsm-manager pod",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:21 GMT 2024","2152","","Worker Suite","","Worker Suite","","[It] Hub netpol scenarios: Slice Configs Netpol scenarios Should successfully deploy slice for valid namespace and valid clusters in allowedNamespaces of sliceconfigs manifest",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:37 GMT 2024","18992","","Worker Suite","","Worker Suite","","[It] NetworkPolicy tests Iperf App connectivity Verify Connectivity between iperf-server and iperf-client",""
"passed","Tue Apr 16 04:57:19 GMT 2024","Tue Apr 16 04:57:30 GMT 2024","11440","","Worker Suite","","Worker Suite","","[It] Pod-restart test cases Restarting mesh-dns pod Should restart mesh-dns pod",""
